index,repository,file_url,commit_count,commit_url
0,isandlaTech/cohorte-devtools,https://github.com/isandlaTech/cohorte-devtools/blob/b858088808278005c98d7f14f75f25876f474e2f/org.cohorte.eclipse.javax.other.exporter/src/javax/crypto/Toto.java,0,
0,isandlaTech/cohorte-devtools,https://github.com/isandlaTech/cohorte-devtools/blob/b858088808278005c98d7f14f75f25876f474e2f/org.cohorte.eclipse.javax.other.exporter/src/javax/crypto/spec/Toto.java,0,
0,kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHKey.java,0,
0,JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHKey.java,0,
0,bvdelft/parac2,https://github.com/bvdelft/parac2/blob/e1888caea991c462e1e85473cd0c12336190e111/simpletestsuite/issues/issue134/Defining.java,0,
0,nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHKey.java,0,
0,prabhrai/J-Bank,https://github.com/prabhrai/J-Bank/blob/0f7832677e2563be135d56e1cd8a038d3da47b0b/src/finalproject/EncryptFunction.java,0,
0,msimiste/CPSC418_Assignment1,https://github.com/msimiste/CPSC418_Assignment1/blob/7b3d47cc0ecb9c3dc2b8f079761dcd2fd1269949/src/Controller_Part6.java,0,
0,dstmath/OppoR15,https://github.com/dstmath/OppoR15/blob/82333d7e123902505baf1827ba31fdf23cb6f6ba/app/src/main/java/javax/crypto/interfaces/DHKey.java,0,
0,dstmath/HWFramework,https://github.com/dstmath/HWFramework/blob/94d53e288e3d5b2e981819d863ae0114ae760747/app/src/main/java/javax/crypto/interfaces/DHKey.java,0,
0,paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/framework/boot/javax/crypto/interfaces/DHKey.java,0,
0,palken/ProgSecUnSecure,https://github.com/palken/ProgSecUnSecure/blob/2afbbe456d92c3ea5713ea8c851b4894d795ff97/src/no/ntnu/tdt4237/Test.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/jce/GnuSasl.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/key/srp6/SRPAlgorithm.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/BaseMac.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/HMac.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/HMacFactory.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/IMac.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/AuthInfo.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ClientFactory.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ClientMechanism.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IAuthInfoProvider.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/SaslUtil.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ServerFactory.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ServerMechanism.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/anonymous/AnonymousClient.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/anonymous/AnonymousServer.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/anonymous/AnonymousUtil.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5Client.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5Registry.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5Util.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/PasswordFile.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PasswordFile.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainClient.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainRegistry.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/PasswordFile.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRP.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRPRegistry.java,0,
0,auxor/android-wear-decompile,https://github.com/auxor/android-wear-decompile/blob/eb8ad0d8003c5a3b5623918c79334290f143a2a8/decompiled/javax/crypto/interfaces/DHKey.java,0,
0,LifeConvent/AndroidStudioWorkSpace,https://github.com/LifeConvent/AndroidStudioWorkSpace/blob/ee48f0fe7163b5636576265338bb7859024f938c/CourseManage/app/src/main/java/cs/lawrance/coursemanage/tool/PassDES.java,0,
0,jalmx/diot_d,https://github.com/jalmx/diot_d/blob/65887167cc260ee203328651671266e3283f1652/src/javax/crypto/a/c.java,0,
0,kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java,0,
0,omusico/dterp,https://github.com/omusico/dterp/blob/a84ec9ce7bc9bee5cb9f5a8a2c62cdc04f294bdf/dterp/src/include/tree_index/Nseer.java,0,
0,AndroidSDKSources/android-sdk-sources-for-api-level-11,https://github.com/AndroidSDKSources/android-sdk-sources-for-api-level-11/blob/d772b816a1e388a5f8022d4bc47adc9016195600/javax/crypto/interfaces/DHKey.java,0,
0,jlvsjp/HackMobileApplicationT00ls,https://github.com/jlvsjp/HackMobileApplicationT00ls/blob/ef0a1c8bab601c5f8981b2eeabafad2d904fae79/Java/test_rsa.java,0,
0,JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java,0,
0,MiniBig/FIle-encryptor,https://github.com/MiniBig/FIle-encryptor/blob/4bce202459c5622691dbe1438d3f1a05e707d5cc/src/source/test2.java,0,
0,MiniBig/FIle-encryptor,https://github.com/MiniBig/FIle-encryptor/blob/d713bbdb087663c35fb2f749cb649080e2de573e/source/test2.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverseExtreme/code-teamspeak/java/android/support/v4/f/b/f.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverseExtreme/code-teamspeak/java/android/support/v4/f/b/m.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoExtreme/code-teamspeak/java/android/support/v4/f/b/f.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoExtreme/code-teamspeak/java/android/support/v4/f/b/m.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverse/code-teamspeak/java/android/support/v4/f/b/f.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverse/code-teamspeak/java/android/support/v4/f/b/m.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/_originalAPKs/code-teamspeak/java/android/support/v4/f/b/f.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/_originalAPKs/code-teamspeak/java/android/support/v4/f/b/m.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/auto/code-teamspeak/java/android/support/v4/f/b/f.java,0,
0,H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/auto/code-teamspeak/java/android/support/v4/f/b/m.java,0,
0,GuusHamm/SE42,https://github.com/GuusHamm/SE42/blob/6ea55cd0fa781cead542377f4fa6612856443ac8/Encryption%202%20-%20Passwords/src/main/java/com/gmail/guushamm/EncryptionController.java,0,
0,iSully/PasswordManager,https://github.com/iSully/PasswordManager/blob/2db2650d8dbec52166da49ca85d15cb48b8b55a6/src/Decrypt.java,0,
0,multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCrypto.java,0,
0,macaroons-io/macaroons-io.github.io,https://github.com/macaroons-io/macaroons-io.github.io/blob/654329db880e2575c35fc1b718f27faef0cf0023/jmacaroons2js/src/main/resources/com/googlecode/cryptogwt/emul/javax/crypto/interfaces/PBEKey.java,0,
0,nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java,0,
0,yaamaguchi/CriptografiaAES-RSA,https://github.com/yaamaguchi/CriptografiaAES-RSA/blob/a7ef685a1a0634bc589727ddf63434bd49887df6/src/TrabalhoSeguranca/classesTestes/EncriptaDecriptaAES.java,0,
0,amanvikram04/cybrilla,https://github.com/amanvikram04/cybrilla/blob/635a6947d55914fff0875042eaaceabc7afb1a02/CybrillaPaymentGateway/src/controller/Gateway.java,0,
0,joooohnli/erp,https://github.com/joooohnli/erp/blob/5697a68876dc5dd2a1e54fb0a7b940e5beb34d6d/src/include/tree_index/Nseer.java,0,
0,ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/main/java/com/googlecode/cryptogwt/emul/javax/crypto/interfaces/PBEKey.java,0,
0,multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCryptoSpec.java,0,
0,Meju121093/TestWeb,https://github.com/Meju121093/TestWeb/blob/dadc429178368cad5f1ceae4628d589a8d73f7ea/src/com/hex/Main.java,0,
0,hujianpei/Spring,https://github.com/hujianpei/Spring/blob/d14c3e9d4d95855737a64db0940d64366c81fad9/src/com/me/encrypt/Form1.java,0,
0,macaroons-io/macaroons-io.github.io,https://github.com/macaroons-io/macaroons-io.github.io/blob/654329db880e2575c35fc1b718f27faef0cf0023/jmacaroons2js/src/main/resources/com/googlecode/cryptogwt/emul/javax/crypto/SecretKey.java,0,
0,gkyy20/CommonLibrary,https://github.com/gkyy20/CommonLibrary/blob/02c6fbb62088ae48754b18d7b54474d5904f7a33/jp/gkyy/common/util/Encryptor.java,0,
0,golan2/HelloJava,https://github.com/golan2/HelloJava/blob/632d354779fd4d3044ee503bd5668de99272460c/src/main/java/security/encryption/EncryptAes256.java,0,
0,sharebookproject/AndroidPQCrypto,https://github.com/sharebookproject/AndroidPQCrypto/blob/2fc150cd576b66ee8709afd1c7f5eafc139ac3c6/MCElieceProject/Flexiprovider/src/main/java/de/flexiprovider/api/keys/SecretKey.java,0,
0,stoneskill/mix-hbebank,https://github.com/stoneskill/mix-hbebank/blob/cf3efa0cf2373cb1a95e57f4ab517697d51863b8/src/hbebank/src/main/java/com/java/common/CryptoTools.java,0,
0,bblfsh/sonar-checks,https://github.com/bblfsh/sonar-checks/blob/3e2384c77652119fb9ed2b40cda1d72cb947fcab/bblfsh_sonar_checks/fixtures/java/RSPEC-2278.java,0,
0,besom/bbossgroups-mvn,https://github.com/besom/bbossgroups-mvn/blob/364defa5bc5fc52e9ac5bc25e491720f697529c6/bboss_security/src/main/java/de/flexiprovider/api/keys/SecretKey.java,0,
0,yogeshfromchennai/TestWeb,https://github.com/yogeshfromchennai/TestWeb/blob/78433d50701e787c4955ed9733b8e665f52da547/src/com/hex/Main.java,0,
0,facebook/pfff,https://github.com/facebook/pfff/blob/ba77d861f2ec15ba74f5bdeaf2d0941995653454/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java,0,
0,garydgregory/jcommander-addons,https://github.com/garydgregory/jcommander-addons/blob/9edba2b7512fd64baf4b9e35a103f6d2fdb59684/src/main/java/com/garygregory/jcommander/converters/crypto/package-info.java,0,
0,Peergos/Peergos,https://github.com/Peergos/Peergos/blob/b1681911d5bd15b33c2e1b71e6fbbd13bbc288f6/src/peergos/gwt/emu/javax/crypto/spec/SecretKeySpec.java,0,
0,jioyarzuni/CVV-Calculator-2,https://github.com/jioyarzuni/CVV-Calculator-2/blob/ef06ed9d63ea2f4349d2d60e2ed08d797f8ebc17/src/Calculadora/MainClass.java,0,
0,ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/main/java/com/googlecode/cryptogwt/emul/javax/crypto/SecretKey.java,0,
0,john-difool/pfff,https://github.com/john-difool/pfff/blob/c931d1f6b6fde3c6fb31878e5801e716942cc34c/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java,0,
0,snowriver/chijiao,https://github.com/snowriver/chijiao/blob/1c3ff8b90e078c0e9f26b174a90282126c3e9e74/forbes/src/com/forbes/util/Des.java,0,
0,eggfly/jadx,https://github.com/eggfly/jadx/blob/b9458bb1a49a8a7fba8b9f9a6fb6f54438ce03a2/f737922a0ddc9335bb0fc2f3ae5ffe93_source_from_JADX/java_files/bgd.java,0,
0,leesPortfolio/club,https://github.com/leesPortfolio/club/blob/2423ad8cca0d6ef43647fa0f72574a8d26add03f/clubApp/Server/SeoulClub/src/main/java/util/AES128.java,0,
0,shibu-t/NextChatSystem8,https://github.com/shibu-t/NextChatSystem8/blob/c506d2c5817abdc8587d354f8bce210dd0f424bb/Client/CryptBlowfish.java,0,
0,julolopop/Eclipse,https://github.com/julolopop/Eclipse/blob/5c258104ac93584301af35b1cfc6041c73238260/CifradoAES/src/com/pspro/CifradoAes.java,0,
0,petablox-project/petablox,https://github.com/petablox-project/petablox/blob/ffe59f93566d714ad1d26ff6125d572b0e452497/android/models/src/javax/crypto/Cipher.java,0,
0,multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCryptoInterfaces.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/AuthInfoProviderFactory.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IAuthInfoProviderFactory.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IllegalMechanismStateException.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/NoSuchUserException.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/UserAlreadyExistsException.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5AuthInfoProvider.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainAuthInfoProvider.java,0,
0,koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRPAuthInfoProvider.java,0,
0,duanqiaobb/Phper-s-SublimeText,https://github.com/duanqiaobb/Phper-s-SublimeText/blob/ff4b31cf1994dd78dc2627d0c6163009bac30a68/Data/Packages/phpcs_requires/pfff/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java,0,
0,pipicoming/agent,https://github.com/pipicoming/agent/blob/e9ba9425cbf3c6faea069027e72bbf3eda182b6b/agent-util/src/main/java/wxapp/agent/util/Base64Utils.java,0,
0,prateek1404/SnippetMatcher,https://github.com/prateek1404/SnippetMatcher/blob/c8954dfcad8d1f63e6e5e1550bc78df16bc419d1/main/JavaResults/_javaSnippet6/85/CryptBlowfish.java,0,
0,RigorityJ/rigorityj,https://github.com/RigorityJ/rigorityj/blob/d51024988d16cbe0514746a59548514bf29bf3e1/testable-jar/src/main/java/tester/AESEncryptorBase.java,0,
0,harsh99/PaymentGatewayCybrilla,https://github.com/harsh99/PaymentGatewayCybrilla/blob/69d190d960145582bbe1fd8112c57da2c9ba887e/PaymentGateway/src/AESEncryption.java,0,
0,Baltiless/LisUbuntu,https://github.com/Baltiless/LisUbuntu/blob/353b8e77f5d6c0634b4f641079582033fa56a907/program/java/HM1/AesWithCbcExample.java,0,
0,baltimost/lisubuntu,https://github.com/baltimost/lisubuntu/blob/3ea70edd50bfac2eb86da5ac8174205e2a49c04a/program/java/HM1/AesWithCbcExample.java,0,
0,Guolei1130/notes,https://github.com/Guolei1130/notes/blob/64e788f4427652b79c6f9e933ed1d760b08522a8/code/JDK%E7%9B%B8%E5%85%B3%E5%8A%A0%E5%AF%86/TestBase64.java,0,
0,PatrikGlendell/testing,https://github.com/PatrikGlendell/testing/blob/1360b5d20548aaf52a125dac5da0944da4055c44/src/com/company/Main.java,0,
0,edpichler/historyprojects,https://github.com/edpichler/historyprojects/blob/4b2e109a102717a8223fff32295f45132354c7c2/old/EvilFramework/trunk/EvilFramework/src/com/dudhoo/evilframework/crypto/EvilCrypto.java,0,
0,huhuo/flower,https://github.com/huhuo/flower/blob/b54a669640c59536e262bbf2ae490e435775787d/server/huhuo-integration/src/main/java/com/huhuo/integration/algorithm/DESUtils.java,0,
0,nithinkashyapn/Crypto-Java2JS,https://github.com/nithinkashyapn/Crypto-Java2JS/blob/acd36218891f2fd133bcc324c346592064f034ed/1.java,0,
0,m-shayanshafi/FactRepositoryProjects,https://github.com/m-shayanshafi/FactRepositoryProjects/blob/1d45d667b454064107d78213e8cd3ec795827b41/find-sec-bugs-master/src/plugin/src/test/java/testcode/crypto/iv/StaticIvDecrypt.java,0,
